term,jsd,count_legal,count_popular,neighbours,scaled_jsd
school,0.545643411363809,622,3378,2294,0.7044463818657367
fortune,0.5299021604286581,105,3895,1651,0.7044215626892792
lays,0.6190992987721787,261,1663,4104,0.7041910331384016
dantzick,0.847813374486299,3,75,409,0.7041564792176039
gr,0.6929010199892873,353,436,3515,0.7041251778093883
preyed,0.8193689380308954,3,130,703,0.7041251778093883
frozen,0.6970176180424372,21,734,3435,0.7039301310043669
reported,0.5275530385399696,2783,1217,1546,0.703751617076326
his,0.5391294111856973,659,3341,27,0.7037037037037037
soever,0.6270840960575478,437,1308,4156,0.7035611164581328
follies,0.672640389955011,18,988,3925,0.7034394904458598
spheres,0.7497834887829701,20,367,2021,0.7031172686788718
revive,0.6441767744790814,366,1061,4190,0.7031026252983293
balancing,0.8370236069339604,10,85,495,0.703030303030303
picture,0.5931195134704131,96,2651,3641,0.7028288931612194
approved,0.5443484729037708,2021,1979,2231,0.7028238458090542
perishing,0.6924709999290521,29,759,3513,0.7028181041844578
prize,0.5461005920250979,1144,2856,2479,0.7027027027027027
resign,0.61344129134852,362,1796,3986,0.7024586051179127
turin,0.8175879598891911,7,125,699,0.7024320457796852
wri,0.8434362732707421,68,16,440,0.7022727272727273
imagination,0.5552353986607822,87,3913,2911,0.702164204740639
impiety,0.7007547399633723,6,719,3344,0.7021531100478469
ins,0.756375662615964,241,102,1796,0.7021158129175946
plates,0.6530501034337316,84,1185,4162,0.7020663142719846
howard,0.6507093688858983,464,851,4171,0.7019899304723088
equipage,0.7156957573481506,90,490,2862,0.7019566736547869
coats,0.6829627399962911,72,796,3704,0.7016738660907127
respite,0.7514792902853624,20,359,1981,0.701665825340737
rises,0.6219679336758478,43,1789,4115,0.7015795868772783
pleasing,0.5452126959741256,111,3889,2355,0.7014861995753715
admittance,0.7103692681879216,50,575,3048,0.7014435695538058
singular,0.5529208736190612,583,3417,2798,0.7012151536812009
scholastic,0.8366494967125248,3,93,502,0.701195219123506
gardens,0.6414949658756234,87,1361,4202,0.7010947168015231
sudden,0.5476943818321792,212,3788,2566,0.701091192517537
abington,0.7396589179871806,65,371,2260,0.7008849557522124
beholding,0.69427818717582,6,753,3443,0.7008422887017136
path,0.5796289828495398,117,3182,3359,0.700803810657934
piety,0.5575580557165576,117,3883,3008,0.7007978723404256
meeting,0.4993350408760234,813,3187,655,0.7007633587786259
undone,0.6553239457890385,50,1149,4113,0.700705081449064
axes,0.7437179318808846,91,322,2147,0.7005123428039124
gordon,0.6537903951323799,518,714,4147,0.7005063901615626
wise,0.513918089728211,249,3751,1272,0.7004716981132075
barbadoes,0.7164377499039095,7,553,2780,0.7003597122302159
royal,0.5278693668716171,453,3547,1674,0.7001194743130227
yo,0.7052258937504654,295,371,3187,0.7000313774709759
holten,0.6519984217441389,1254,16,4167,0.7000239980801536
little,0.4901299174056862,241,3759,250,0.7
obliging,0.6391205559909345,217,1250,4208,0.6998574144486692
opening,0.5473315861178486,801,3199,2562,0.6998438719750195
impious,0.6524876558658812,21,1218,4151,0.6998313659359191
profession,0.547792994830042,121,3879,2564,0.6996879875195008
isle,0.6316472379777951,118,1445,4205,0.6996432818073722
squirrel,0.7815622730142049,7,245,1328,0.6995481927710844
handsome,0.6047700252499607,52,2280,3906,0.699436763952893
dennis,0.6944165399958164,233,520,3429,0.6993292505103529
descended,0.6153239935933728,135,1841,4074,0.6993127147766323
elliot,0.6876506746149537,364,436,3545,0.6992947813822284
intruding,0.8255602613385561,11,107,625,0.6992
credible,0.6805625594571416,455,427,3731,0.6990083087644063
perish,0.5809796087772648,61,3154,3401,0.6989120846809762
magnificent,0.6467443065242312,23,1307,4174,0.6988500239578342
inf,0.7599428310935843,226,96,1690,0.6988165680473373
stroke,0.6080921571004257,62,2188,3951,0.6988104277398127
each,0.48732384126067746,1609,2391,209,0.6985645933014354
tant,0.7957083173342788,108,53,849,0.6984687868080094
merch,0.8995820359518268,10,17,116,0.6982758620689655
roof,0.6296947677182082,97,1512,4184,0.6981357552581262
eminence,0.6513746664626335,76,1177,4166,0.6980316850696111
compassion,0.5823386660562286,30,3110,3450,0.6979710144927537
wards,0.6861170637649784,386,420,3563,0.6977266348582655
diseased,0.7224595062287759,18,508,2649,0.6976217440543602
bells,0.6805795392733718,22,852,3720,0.6975806451612904
polly,0.6105878811368348,57,2100,3981,0.6975634262748053
bradford,0.6098254775109748,575,1599,3987,0.6975169300225733
combatants,0.7933213951332242,5,159,866,0.6974595842956121
proving,0.6050319437348903,445,1855,3925,0.6973248407643312
enty,0.8350583942030007,95,5,525,0.6971428571428572
captivity,0.6138034635448801,334,1681,4048,0.6971343873517787
organ,0.6825408368512127,104,747,3664,0.6970524017467249
extinguished,0.6493905244976801,162,1104,4164,0.696926032660903
consummation,0.7651207805928824,11,290,1587,0.6969124133585382
fasting,0.6893779532209243,40,742,3500,0.6968571428571428
certain,0.4930897739821675,1381,2619,409,0.6968215158924206
foretold,0.6818887224919218,22,841,3690,0.6967479674796748
agitation,0.6452420845586319,57,1284,4174,0.6966938188787734
boys,0.5732170688932052,84,3338,3303,0.6966394187102634
novelty,0.6737842286126353,81,846,3823,0.6965733716976197
execution,0.49921704322424376,1939,2061,761,0.6964520367936925
ug,0.8668598488195686,54,5,303,0.6963696369636964
engag,0.8164031841770599,10,121,691,0.6960926193921853
naught,0.7925988277643079,12,154,875,0.696
violent,0.5364493355796147,172,3828,1993,0.6959357752132463
intitled,0.5618522607585783,2877,957,3101,0.6959045469203483
knocking,0.7583725923524103,4,318,1690,0.6958579881656805
feeding,0.6737138261080059,105,822,3823,0.6957886476589066
forever,0.5417040209525315,902,3098,2195,0.6956719817767654
wilderness,0.5898574895233056,98,2615,3662,0.6955215729109776
christianity,0.549397273432131,22,3978,2666,0.695423855963991
prison,0.5367559178717004,931,3069,2057,0.6951871657754011
rk,0.757365129565504,304,23,1715,0.6950437317784257
bushes,0.7158876406562845,10,538,2734,0.6949524506217996
waste,0.582263348265952,504,2575,3461,0.6948858711355099
ec,0.7220716556915727,489,28,2612,0.6948698315467075
lot,0.5118768502316623,864,3136,1232,0.6948051948051948
foor,0.91401927177178,19,5,95,0.6947368421052632
cheerfulness,0.6698582907071107,29,937,3884,0.6946446961894953
unmanly,0.7705443153074168,13,261,1443,0.6943866943866944
streams,0.6009317249375491,156,2217,3874,0.6943727413526071
tables,0.6210529909544057,190,1573,4147,0.6942367976850735
hides,0.6732228172903817,187,733,3802,0.6941083640189374
salt,0.5346977320279922,700,3300,1954,0.6939611054247697
dwelling,0.5320839876576189,622,3378,1875,0.6938666666666666
unwary,0.7623838544229476,8,294,1594,0.6938519447929736
foolish,0.6026083206150754,44,2280,3910,0.6936061381074169
helped,0.6852281114834906,20,771,3522,0.6933560477001703
circuit,0.6130534176566025,1212,774,4069,0.6932907348242812
themselves,0.4870773428679504,515,3485,303,0.693069306930693
broad,0.5504383314722899,298,3702,2860,0.693006993006993
omnipotent,0.7103734603748693,33,564,2934,0.6929107021131561
pocket,0.5893321080676769,72,2655,3660,0.692896174863388
linens,0.6267340845288614,29,1573,4187,0.6928588488177693
worth,0.5335317333615217,466,3534,1973,0.6928535225544855
mermaid,0.8110683569794009,10,123,703,0.6927453769559033
kind,0.49615938067209325,569,3431,563,0.6927175843694494
partaking,0.7491809626598855,22,349,1939,0.6926250644662197
smallpox,0.711870865434491,36,540,2842,0.6924700914848698
who,0.525980498847697,667,3333,52,0.6923076923076923
headed,0.6672979663738837,42,944,3916,0.692288049029622
just,0.4997502645116684,523,3477,432,0.6921296296296297
meal,0.6216567322762651,157,1574,4160,0.6920673076923077
martin,0.5694986935769967,1165,2355,3252,0.6918819188191881
tired,0.6617711444741028,55,1006,3981,0.691785983421251
humble,0.5244471942017286,187,3813,1748,0.6916475972540046
grammar,0.6692125745445513,111,842,3871,0.6915525703952468
ourselves,0.5096680001443353,364,3636,1112,0.6915467625899281
reports,0.5718737764518351,1600,1808,3306,0.691470054446461
sat,0.5440225296163361,255,3745,2560,0.69140625
servants,0.5242306092830142,604,3396,1617,0.6914038342609771
bourne,0.7027429644924041,460,179,3104,0.6913659793814433
half,0.49997505005531334,922,3078,473,0.6913319238900634
hearer,0.781831236236087,11,231,1273,0.6912804399057345
delighted,0.6257797967689087,17,1586,4187,0.6911870074038691
provoked,0.6690611569698505,40,909,3862,0.6910926980838944
countless,0.7726470088713698,3,263,1404,0.6908831908831908
illiterate,0.7411877664311638,14,394,2128,0.6907894736842105
steam,0.7513047407609579,26,320,1814,0.6907386990077178
weather,0.5422882791488144,141,3859,2286,0.6907261592300963
select,0.5845861769668825,1405,1463,3582,0.690675600223339
italian,0.6480242579718358,22,1196,4141,0.6906544312967882
remorse,0.6461052135569639,7,1243,4170,0.6906474820143885
columns,0.6874795893609871,116,641,3436,0.690628637951106
landed,0.5505600570139746,931,3069,2936,0.6903950953678474
acuteness,0.7903194237366814,5,170,920,0.6902173913043478
form,0.49166209863805643,1024,2976,597,0.6901172529313233
sheeting,0.6986597329049058,7,664,3197,0.6900218955270566
intellectual,0.6613052075799442,8,1046,3985,0.6898368883312421
vouchsafed,0.7897432552719689,3,185,996,0.6897590361445783
wilder,0.7901327709634672,100,87,989,0.6895854398382204
extra,0.6244428360024626,847,744,4191,0.6893342877594846
rooms,0.5860890556815578,109,2699,3618,0.6890547263681592
hospitality,0.6672476004978444,38,922,3878,0.6890149561629706
true,0.48814002996560174,633,3367,373,0.6890080428954424
slander,0.6701405353078101,132,786,3800,0.6889473684210526
appearing,0.5728871792637492,1178,2139,3353,0.6889352818371608
overcome,0.6011632227395719,64,2237,3922,0.688934217236104
infection,0.644780118862511,17,1269,4166,0.6886701872299568
drowned,0.6440153013501828,24,1280,4169,0.6886543535620053
suitors,0.7884260064583597,67,106,912,0.6885964912280702
languishing,0.7208301765624675,39,468,2569,0.6885947839626314
absorbed,0.705736878782828,31,570,2950,0.6884745762711865
habit,0.567589580625208,254,3241,3256,0.6882678132678133
appeased,0.7835663280090298,5,207,1119,0.6881143878462913
margin,0.6840544977904714,290,493,3498,0.6881074899942824
seated,0.6072502516962889,113,1982,4014,0.6880916791230692
lee,0.5378427799235262,2627,1373,2196,0.6880692167577414
copious,0.6606455697215768,42,997,3966,0.6878466969238527
thrones,0.7298123617968592,6,439,2300,0.6878260869565217
absconding,0.7658173611412166,230,48,1467,0.6877982276755283
pasture,0.6204276705729868,77,1624,4157,0.6877555929757037
nutriment,0.8025785680523644,4,140,759,0.6877470355731226
meetings,0.5382496070010939,788,3212,2200,0.6877272727272727
narrow,0.5544620562699004,188,3803,3039,0.6877262257321487
ur,0.6663357216278537,792,174,3884,0.6876930998970134
slaves,0.5230835574970581,1344,2656,1540,0.6876623376623376
warning,0.6110866071759204,309,1601,4098,0.6874084919472914
offended,0.5977039844449568,160,2232,3861,0.6873866873866874
lethargy,0.7683189250922381,5,264,1417,0.6873676781933663
off,0.49146019916753436,402,3598,419,0.6873508353221957
poll,0.6407678565621342,747,593,4175,0.687185628742515
ordained,0.5732034869648337,598,2677,3366,0.6871657754010695
approach,0.5492135430963484,130,3870,2867,0.6871294035577259
cochran,0.7225130341721353,189,305,2512,0.6871019108280255
application,0.5200199805253384,1648,2352,1486,0.6870794078061911
indifferent,0.6029579234483228,352,1896,3953,0.6870731090311156
diversified,0.744027440261223,18,372,2038,0.6869479882237488
flee,0.6661448773326323,83,879,3881,0.6869363566091213
woman,0.5049599401063039,184,3816,1009,0.686818632309217
sowing,0.7015898665217803,19,611,3071,0.6867469879518072
tremble,0.6159115406681739,30,1768,4136,0.6866537717601547
hearts,0.5091390802545511,53,3947,1193,0.6865046102263203
rank,0.5257246510384116,1007,2993,1805,0.686426592797784
seals,0.6097426189966106,833,1117,4087,0.6863224859310008
moral,0.5177468321411984,127,3873,1428,0.6862745098039216
patients,0.6136173186539076,31,1838,4112,0.6860408560311284
base,0.5760361659627449,148,3029,3423,0.6859479988314344
yard,0.5508113101455182,386,3614,3005,0.6858569051580699
cheated,0.7611069296410603,17,269,1511,0.685638649900728
here,0.4862182695947221,429,3571,248,0.6854838709677419
almighty,0.5401005374498624,128,3872,2343,0.6854460093896714
shadow,0.6036299725865881,116,2062,3986,0.6853988961364776
5s,0.7002614977939937,68,560,3063,0.6852758733268038
pitch,0.6073257367879954,301,1701,4057,0.6852353956125216
saracens,0.7873149258515552,3,171,918,0.6851851851851852
searching,0.6574127777721083,100,960,3984,0.6849899598393574
mi,0.6431411372561362,1000,280,4170,0.6848920863309352
sen,0.7101731873654573,114,447,2783,0.6848724398131513
alive,0.5615585589965059,200,3455,3195,0.6848200312989046
terrible,0.56870948058882,72,3334,3306,0.6848154869933454
riding,0.6285709756151672,242,1247,4212,0.6847103513770181
pro,0.550221222347715,3268,732,2994,0.6847027388109552
toll,0.6377367437409341,1084,313,4185,0.6845878136200717
countess,0.6449418964236558,10,1202,4129,0.6844272220876726
addition,0.5331669525056476,2362,1638,2085,0.6844124700239809
silver,0.5209133151709066,834,3166,1730,0.684393063583815
courage,0.5434482122537114,93,3907,2584,0.6842105263157895
relentless,0.7759442095160879,8,239,1297,0.6838858905165767
tors,0.7103808121595829,536,17,2755,0.6838475499092559
trying,0.6164591767872248,310,1453,4147,0.6836267181094767
bars,0.6823600817878624,136,648,3502,0.6836093660765277
memoirs,0.6810769179779621,33,762,3530,0.6835694050991501
tread,0.6432724969979005,31,1214,4160,0.6834134615384615
subsistence,0.5933259692112098,932,1496,3831,0.6833724876011485
supports,0.6797734719111261,53,756,3568,0.6832959641255605
bloody,0.5782721266622569,88,2960,3482,0.683228029867892
pension,0.6163720468527717,1209,538,4156,0.6828681424446583
coarse,0.5867850464188165,46,2609,3686,0.6828540423223006
dogs,0.618473283331746,245,1439,4166,0.6826692270763323
unknown,0.5421756071080758,284,3716,2546,0.6826394344069128
thers,0.8556537603639401,48,16,334,0.6826347305389222
drove,0.5873716196525178,104,2498,3711,0.6825653462678524
griffin,0.6651039275153184,789,161,3865,0.682535575679172
slave,0.5395058895350819,1505,2495,2271,0.6825187142228093
detail,0.6043201752215333,875,1219,4017,0.6823500124470998
elders,0.6001609899919911,79,2195,3941,0.6823141334686628
force,0.49239796462302743,1274,2726,645,0.6821705426356589
bridges,0.6184094407494546,1078,594,4175,0.6821556886227544
shoe,0.6381110269384976,51,1296,4177,0.682068470193919
chair,0.5464491694475353,1212,2788,2796,0.6820457796852647
private,0.5007726282050192,1141,2859,852,0.681924882629108
excellence,0.6145632478790781,47,1738,4143,0.6818730388607289
family,0.5009183850990246,308,3692,886,0.6817155756207675
direct,0.511964871592929,1397,2603,1376,0.6816860465116279
gauge,0.8052304847845818,93,42,713,0.6816269284712483
sewing,0.6824755889512832,5,759,3457,0.6815157651142609
detested,0.703389331809639,23,573,2931,0.681337427499147
noah,0.6474189617708637,222,927,4053,0.6812237848507279
clear,0.5082622153101802,624,3376,1289,0.6811481768813034
rule,0.5066226822717884,1312,2688,1229,0.6810414971521562
coming,0.506905446479747,517,3483,1272,0.6808176100628931
grown,0.5905042258331122,112,2369,3783,0.6806767116045467
heavy,0.53822628458004,310,3690,2276,0.6805799648506151
obscure,0.6313343395948571,77,1362,4198,0.6805621724630777
lying,0.5233458383456446,1189,2811,1802,0.6803551609322974
concealed,0.5775270259481443,400,2565,3538,0.680327868852459
sherif,0.8039156986546262,121,4,660,0.6803030303030303
utes,0.8931028367912014,29,6,172,0.6802325581395349
troubles,0.6169700358391352,64,1618,4167,0.6801055915526758
substance,0.5443668126202978,498,3502,2660,0.6800751879699248
rid,0.6128739525720206,441,1365,4132,0.6798160696999032
sober,0.58525907585816,98,2535,3700,0.6797297297297298
center,0.6343790417412186,73,1317,4180,0.679665071770335
expresly,0.7129645692832243,3,528,2669,0.6796553016110903
divi,0.8247325316746087,88,16,543,0.6795580110497238
changes,0.5874503005439313,344,2211,3731,0.6794425087108014
ceremony,0.6046873719371048,148,1855,4055,0.6794081381011098
disappointment,0.6010463316907321,101,2075,3986,0.6793778223783241
mend,0.6960366163442243,59,578,3097,0.6793671294801421
garment,0.6922477733690793,16,650,3187,0.6793222466269219
minutes,0.5335338273982396,424,3576,2195,0.6792710706150342
generality,0.6613543188831363,63,906,3891,0.6792598303777949
vol,0.5365704747577623,1868,2132,2237,0.679034421099687
un,0.6065341339203575,1267,656,4102,0.6789371038517796
luce,0.8168227710663054,26,88,601,0.6788685524126455
performance,0.5536926861257362,1086,2749,3101,0.6788132860367624
bounding,0.729723106128204,142,286,2221,0.6785231877532643
turning,0.5661142431396063,217,3131,3335,0.6782608695652174
appeal,0.5269229728933623,2001,1999,1876,0.6780383795309168
deeper,0.6574029012839937,22,992,3932,0.6780264496439471
these,0.47731201977841303,522,3478,90,0.6777777777777778
